sku,airmart_product_id,airmart_option_id,name,category,price,original_price,unit,stock,inventory_type,visible,hidden,tag,description,image,images,addons,sort_order
"AIR-9873405","9873405","9873405","日本花咲蟹刺身肉（去壳）｜可生食｜鲜甜细嫩｜Omakase压轴 ｜Japan Hanasaki Crab Sashimi Meat (Shell-Off) | Ready-to-Eat | Sweet & Tender | Omakase Favorite","冷冻海鲜刺身｜Frozen Sashimi Portions","65","0","500g","","unlimited","true","false","","日本花咲蟹刺身肉（花咲ガニ / Hanasaki Crab）为高端蟹类中的人气珍品，蟹肉纤维细致，口感鲜甜清爽、细嫩饱满，海味干净且回甘明显。此款为刺身级去壳蟹肉，处理干净，开盒即可直接用于刺身、寿司、手卷或蟹肉小丼，省去剥壳步骤，出品效率极高。\n花咲蟹风味更浓郁，甜味更扎实，非常适合做Omakase“终盘压轴”或高级海鲜丼顶料，一口就能吃出高级感。\nOmakase定位（第几道）\n在Omakase流程中，花咲蟹刺身肉通常属于：\n ✅ 第⑧步：压轴/终盘（Finale Topping / Temaki / Don）\n 常用于蟹手卷、蟹丼或最后一道加分小品，甜味清爽又满足。\n（也可做 第⑤步 熟物段：蟹肉茶碗蒸/蟹汤）\n口感风味\n蟹肉细嫩，鲜甜饱满\n海味干净，回甘明显\n适合与海胆/鱼子搭配，层次更奢华\n产品亮点\n✅ 刺身级可生食：风味纯净，口感细腻\n✅ 去壳即食：开盒即可出品，省时省力\n✅ 高端蟹类珍品：风味更浓、甜味更扎实\n✅ Omakase压轴神器：手卷/蟹丼一秒升级\n推荐吃法\n刺身（推荐）｜蟹肉手卷 Temaki（推荐）｜蟹肉小丼｜军舰寿司｜蟹肉沙拉\n\nJapan Hanasaki Crab Sashimi Meat is a premium crab delicacy known for its sweet, tender fibers and clean ocean finish. This item is sashimi-grade, shell-off, and ready-to-eat, making it perfect for quick chef-level plating.\nIdeal for sashimi, sushi, temaki hand rolls, or mini donburi bowls. With a richer crab aroma and deeper sweetness, Hanasaki crab is an excellent luxury finale for omakase.\nOmakase Placement (Course Step)\nMost commonly served as:\n ✅ Step ⑧ – Finale (Temaki / Don Topping)\n Often used as a sweet and satisfying finish.\n(Also works in Step ⑤ – Hot Course for soup or chawanmushi.)\nTaste Profile\nSweet, tender crab meat\nClean ocean umami\nPairs beautifully with uni or roe\nKey Highlights\n✅ Sashimi-grade and ready for raw consumption\n✅ Shell-off, ready-to-use for easy plating\n✅ Premium crab with rich sweetness\n✅ Perfect for temaki, donburi, sushi topping\nBest For\nSashimi (Recommended) | Temaki | Mini Donburi | Gunkan Sushi | Uni pairing\n","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/f4f85900-b45d-11f0-9eb5-89bbbfa3463d.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/f4f85900-b45d-11f0-9eb5-89bbbfa3463d.jpg","","353"
"AIR-5798095","5798095","5798095","松叶蟹拆肉条｜手卷/蟹丼必备｜鲜甜爆汁｜ Matsuba Crab Meat Strips | Shell-Off | Temaki / Donburi Must-Have","冷冻海鲜刺身｜Frozen Sashimi Portions","72","0","300g","","unlimited","true","false","","日本松叶蟹肉条（松葉ガニ むき身 / 已去壳拆肉）为高品质松叶蟹腿肉拆肉处理，省去剥壳步骤，开盒即可出品。松叶蟹以其肉质细嫩、鲜甜清爽、海味干净而著称，特别适合用作Omakase压轴手卷、蟹肉小丼，或点缀寿司拼盘与冷盘料理。\n对于餐厅与家庭Omakase来说，去壳蟹肉条不仅省时稳定，也更方便做出整齐漂亮的摆盘效果，是非常高端且实用的蟹类食材。\nOmakase定位（第几道）\n在Omakase流程中，松叶蟹肉条通常用于：\n ✅ 第⑧步：压轴/终盘（Finale Topping / Temaki / Don）\n 常作为手卷或小丼收尾高光，甜味清爽又满足。\n（如做热菜、蟹肉羹、茶碗蒸，也可放 第⑤步 熟物段）\n口感风味\n细嫩纤维感，入口鲜甜\n海味干净清爽，余韵回甘\n与海胆/鱼子搭配层次爆发\n产品亮点\n✅ 已去壳拆肉（むき身）：省时省力，即开即用\n✅ 松叶蟹鲜甜细嫩：风味高级，适配度高\n✅ Omakase压轴神器：手卷/蟹丼一秒高级\n✅ 摆盘更漂亮：适合寿司、丼饭、冷盘\n推荐吃法\n蟹肉手卷 Temaki（推荐）｜蟹肉小丼｜军舰寿司｜蟹肉沙拉｜蟹肉茶碗蒸/汤品\n\nJapan Matsuba Crab Meat Strips (Shell-Off / Ready-to-Use) are premium Matsuba crab leg portions removed from the shell—saving prep time while keeping plating clean and elegant. Matsuba crab is prized for its delicate sweetness, tender fibers, and clean ocean finish, making it ideal for temaki hand rolls, mini donburi bowls, and premium sushi garnishes.\nA must-have luxury ingredient for both restaurant kitchens and home omakase.\nOmakase Placement (Course Step)\nMost commonly served as:\n ✅ Step ⑧ – Finale (Temaki / Don Topping)\n A sweet and satisfying finish often served as hand rolls or mini don bowls.\n(Also works in Step ⑤ – Hot Course if cooked into soup/chawanmushi.)\nTaste Profile\nSweet, tender crab fibers\nClean ocean umami\nPairs beautifully with uni or roe\nKey Highlights\n✅ Shell-off crab meat strips (prep-saving, ready-to-serve)\n✅ Naturally sweet premium Matsuba flavor\n✅ Perfect for temaki, donburi, sushi plating\n✅ Omakase finale favorite\nBest For\nTemaki (Recommended) | Mini Donburi | Gunkan Sushi | Salad | Soup / Chawanmushi\n","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/8a55ce30-c33b-11ee-abd8-7bd41347f685.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/8a55ce30-c33b-11ee-abd8-7bd41347f685.jpg","","354"
"AIR-7576025","7576025","7576025","带半壳松叶蟹脚条｜鲜甜蟹肉｜宴客首选｜Omakase/手卷专用 ｜Matsuba Crab Half-Shell Leg Strips | Sweet & Tender | Easy to Serve | Omakase Favorite","冷冻海鲜刺身｜Frozen Sashimi Portions","78","0","500g","","unlimited","false","true","","带半壳松叶蟹脚条精选松叶蟹腿肉，采用“半壳”处理方式，既保留蟹腿壳的高级卖相，又方便直接取肉食用，特别适合家庭宴客、Omakase拼盘与寿司店快速出品。\n松叶蟹肉以其纤维细嫩、鲜甜清爽、海味干净而著称，轻加热即可释放甜味与香气。无论是清蒸、炙烤，或作为手卷/蟹丼配料，都非常加分。\nOmakase定位（第几道）\n在Omakase流程中，松叶蟹脚条常见两种用法：\n ✅ 第⑤步：熟物/温物段（Hot Course）（蒸/烤/热菜）\n 或\n ✅ 第⑧步：压轴（Temaki / Don Topping）（蟹手卷/蟹丼）\n口感风味\n蟹肉细嫩，鲜甜清爽\n海味干净，回甘明显\n半壳摆盘高级，宴客效果满分\n产品亮点\n✅ 半壳处理：摆盘漂亮、取肉方便\n✅ 松叶蟹鲜甜：纤维细、甜度高\n✅ 宴客首选：高级感强、无需复杂处理\n✅ 用途多：蒸/烤/手卷/丼饭都适合\n推荐吃法\n清蒸（推荐）｜炙烤｜蟹肉手卷 Temaki｜蟹丼｜搭配海胆更奢华\n\nMatsuba Crab Half-Shell Leg Strips are premium crab leg portions prepared in a half-shell style, offering both beautiful plating and easy eating. Perfect for home hosting, sushi bars, and omakase presentations.\nMatsuba crab is prized for its delicate sweetness, tender fibers, and clean ocean finish. Light steaming or grilling enhances aroma and sweetness, while it also works beautifully for temaki or donburi toppings.\nOmakase Placement (Course Step)\nCommon uses in omakase:\n ✅ Step ⑤ – Hot Course (steamed/grilled)\n or\n ✅ Step ⑧ – Finale Topping (temaki / mini don)\nTaste Profile\nTender, sweet crab meat\nClean ocean umami\nHalf-shell presentation for premium plating\nKey Highlights\n✅ Half-shell cut for easy serving & elegant plating\n✅ Naturally sweet Matsuba crab flavor\n✅ Perfect for hosting and chef plating\n✅ Great for steaming, grilling, temaki, donburi\nBest For\nSteamed (Recommended) | Grilled | Temaki | Donburi | Uni pairing\n","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/c75a19d0-97cf-11ef-8d8f-097b8b3643f6.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/c75a19d0-97cf-11ef-8d8f-097b8b3643f6.jpg|https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/c7dfeba0-97cf-11ef-b6bd-4f897c6aafce.jpg|https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/c86fa880-97cf-11ef-b90d-b9845c85ab86.jpg","","355"
"AIR-8222498","8222498","8222498","松叶蟹去壳肉条（橘色包装）｜手卷/蟹丼必备｜鲜甜爆汁｜ Orange Pack Matsuba Crab Meat | Shell-Off | Temaki / Donburi Must-Have ","冷冻海鲜刺身｜Frozen Sashimi Portions","78","0","500g","","unlimited","false","true","","这款 橘色包装鲜美日本松叶蟹肉条（去壳） 采用松叶蟹腿肉拆肉处理，已去壳分条，省去繁琐剥壳步骤，开盒即可出品。松叶蟹肉以其细嫩纤维、鲜甜清爽、海味干净著称，特别适合用于Omakase压轴手卷、蟹肉小丼，或点缀寿司拼盘与冷盘料理。\n对于餐厅与家庭Omakase来说，去壳蟹肉条不仅效率高，也更容易摆出整齐漂亮的卖相，是高端且实用的蟹类食材。\nOmakase定位（第几道）\n在Omakase流程中，松叶蟹肉条通常用于：\n ✅ 第⑧步：压轴/终盘（Finale Topping / Temaki / Don）\n 甜味清爽但满足感强，非常适合用来做最后的“收尾高光”。\n（如做蟹肉茶碗蒸/汤品，也可放 第⑤步 熟物段）\n口感风味\n细嫩鲜甜，纤维感漂亮\n海味干净清爽，回甘明显\n与海胆/鱼子搭配层次爆发\n产品亮点\n✅ 去壳拆肉条：省时省力，即开即用\n✅ 松叶蟹鲜甜细嫩：风味高级，适配度高\n✅ Omakase压轴神器：手卷/蟹丼一秒高级\n✅ 摆盘更整齐：寿司/丼饭/冷盘都好看\n推荐吃法\n蟹肉手卷 Temaki（推荐）｜蟹肉小丼｜军舰寿司｜蟹肉沙拉｜蟹肉茶碗蒸/汤品\n\nJapan Matsuba Crab Meat Strips (Shell-Off) – Orange Pack are premium Matsuba crab leg portions removed from the shell and neatly portioned into strips. Ready-to-use and perfect for clean, elegant plating. Matsuba crab is prized for its delicate sweetness, tender fibers, and clean ocean finish, making it ideal for temaki hand rolls, mini donburi bowls, and premium sushi garnishes.\nOmakase Placement (Course Step)\nMost commonly served as:\n ✅ Step ⑧ – Finale (Temaki / Don Topping)\n A sweet and satisfying finish often served as hand rolls or mini don bowls.\n(Also works in Step ⑤ – Hot Course for soup/chawanmushi.)\nTaste Profile\nSweet, tender crab fibers\nClean ocean umami\nPairs beautifully with uni or roe\nKey Highlights\n✅ Shell-off crab meat strips (prep-saving, ready-to-serve)\n✅ Naturally sweet premium Matsuba flavor\n✅ Perfect for temaki, donburi, sushi plating\n✅ Omakase finale favorite\nBest For\nTemaki (Recommended) | Mini Donburi | Gunkan Sushi | Salad | Soup / Chawanmushi\n","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/8f30f610-df90-11ef-8638-7b693916c3b6.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/8f30f610-df90-11ef-8638-7b693916c3b6.jpg","","356"
"AIR-7548892","7548892","7548892","新西兰顶级帝王鲑 刺身级/ Ora Kng Salmon Frozen","冷冻海鲜刺身｜Frozen Sashimi Portions","19","0","8.5oz/pack","","unlimited","true","false","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/67347430-9647-11ef-a948-7b1b5b233fa2.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/67347430-9647-11ef-a948-7b1b5b233fa2.jpg","","357"
"AIR-9728701","9728701","9728701","日本低溫急冻刺身蓝鳍金枪大腹肉 / Bluefin Tuna (Otoro) from Japan Frozen","冷冻海鲜刺身｜Frozen Sashimi Portions","52","0","200g","0","number","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/25f0aa90-a981-11f0-b149-f3f1aa2338f4.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/25f0aa90-a981-11f0-b149-f3f1aa2338f4.jpg","","358"
"AIR-9728700","9728700","9728700","日本低溫急冻刺身蓝鳍金枪中腹肉 / Bluefin Tuna (Chutoro) from Japan Frozen","冷冻海鲜刺身｜Frozen Sashimi Portions","46","0","200g/pack","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/0b081600-a981-11f0-b149-f3f1aa2338f4.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/0b081600-a981-11f0-b149-f3f1aa2338f4.jpg","","359"
"AIR-9728699","9728699","9728699","日本低溫急冻刺身蓝鳍金枪鱼赤身 / Bluefin Tuna (Akami) from Japan Frozen","冷冻海鲜刺身｜Frozen Sashimi Portions","42","0","200g/pack","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/9d5903d0-a980-11f0-8f8a-7f55d67c4332.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/9d5903d0-a980-11f0-8f8a-7f55d67c4332.jpg","","360"
"AIR-9673466","9673466","9673466","日本低溫急冻大拖鱼蓉（ねぎとろ）｜寿司用｜入口即化｜Omakase压轴｜ Japan Ultra-Low Temp Frozen Otoro Minced Tuna (Negitoro) | Sushi Grade | Melt-in-Your-Mouth | Omakase Favorite","冷冻海鲜刺身｜Frozen Sashimi Portions","48","0","500g","","unlimited","false","true","","日本低温急冻大拖鱼蓉（大トロたたき / ねぎとろ Negitoro）**是寿司店非常受欢迎的“爆脂系”人气食材。精选大拖部位打成细腻鱼蓉，油脂香气浓郁，入口柔滑细腻、回甘明显、几乎入口即化，非常适合做军舰寿司、手卷或小丼。\n本品采用低温急冻方式锁住鲜度与油脂风味，解冻后即可直接用于寿司出品，是家庭Omakase与餐厅备货的高效之选。\nOmakase定位（第几道）\n在Omakase流程中，大拖鱼蓉通常属于：\n ✅ 第⑦–⑧步：金枪鱼段/终盘（Maguro Highlight / Finale）\n 常用于军舰寿司或手卷，在海胆/终盘收尾前作为“满足感爆棚”的高光。\n口感风味\n油脂丰厚，香气浓郁\n口感细腻柔滑，入口即化\n甜味与回甘强，越吃越上头\n产品亮点\n✅ 低温急冻锁鲜：保留油脂香与鲜甜\n✅ 寿司店同款ねぎとろ：军舰/手卷必备\n✅ 出品效率高：解冻即可使用\n✅ Omakase压轴加分：一口爆脂，幸福感拉满\n推荐吃法\n军舰寿司（推荐）｜手卷 Temaki（推荐）｜小丼 Donburi｜拌饭｜加葱花/海苔更香\n\nJapan Ultra-Low Temp Frozen Otoro Minced Tuna (Negitoro Style) is a sushi-bar favorite known for its rich buttery fat and melt-in-your-mouth texture. Made from premium otoro portions finely minced into smooth negitoro, it delivers deep umami, sweetness, and an indulgent finish.\nFlash frozen at ultra-low temperature to preserve freshness and fat quality. Simply thaw and serve for gunkan sushi, temaki hand rolls, or donburi bowls.\nOmakase Placement (Course Step)\nIn an omakase progression, otoro negitoro is typically served as:\n ✅ Step ⑦–⑧ – Maguro Highlight / Finale\n Often plated as gunkan or temaki near the end for a rich, satisfying finish.\nTaste Profile\nUltra rich, buttery otoro fat\nSmooth, creamy, melt-in-mouth bite\nSweet umami with a long finish\nKey Highlights\n✅ Ultra-low temp frozen to preserve premium fat\n✅ Sushi-grade negitoro for gunkan & temaki\n✅ Easy prep: thaw and serve\n✅ Perfect omakase finale highlight\nBest For\nGunkan Sushi (Recommended) | Temaki (Recommended) | Donburi | Rice topping | Nori pairing\n","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/73b6b3b0-a3ef-11f0-b7ea-cd5c8a3bce87.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/73b6b3b0-a3ef-11f0-b7ea-cd5c8a3bce87.jpg","","361"
"AIR-5798169","5798169","5798169","日本低温急冻A级金枪鱼Otoro大腹刺身 / Blue Fin Tuna Sashimi (most fatty) from Japan (Otoro)","冷冻海鲜刺身｜Frozen Sashimi Portions","74","0","1.2lb左右74/lb 此为1lb价格称重计价","","unlimited","false","true","","肥美入口即化\n","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/064078e0-0c45-11ef-b8b5-319fa6fad36d.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/064078e0-0c45-11ef-b8b5-319fa6fad36d.jpg","","362"
"AIR-6117566","6117566","6117566","日本低温急冻金枪鱼中腹Chutoro刺身 / Blue Fin Tuna Sashimi (medium fatty) from Japan (Chutoro)","冷冻海鲜刺身｜Frozen Sashimi Portions","68","0","1.2lb左右此为1lb价格称重计价","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/13173720-0c45-11ef-aeb1-dd49bf34f3e6.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/13173720-0c45-11ef-aeb1-dd49bf34f3e6.jpg","","363"
"AIR-6117564","6117564","6117564","日本低温急冻金枪鱼赤身Akami刺身 / Blue Fin Tuna Sashimi Akami ","冷冻海鲜刺身｜Frozen Sashimi Portions","59","0","1-1.2lb 此为1lb价格称重计价","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/7bc61570-fc4b-11ee-add8-8da329ca0271.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/7bc61570-fc4b-11ee-add8-8da329ca0271.jpg","","364"
"AIR-5859383","5859383","5859383","冷冻荧光小鱿鱼🇯🇵兵库县产（熟）盒装","冷冻海鲜刺身｜Frozen Sashimi Portions","34","0","300g","","unlimited","false","true","","","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/993aba10-e0d6-11ee-8f8c-cfb36de34f1f.jpg","https://s3-us-west-2.amazonaws.com/airmart.image/f9b3bdeb-aeec-5a99-8185-1be592c66ac9/993aba10-e0d6-11ee-8f8c-cfb36de34f1f.jpg","","365"
